Order ID,Order Date,Customer Name,Segment,Region,Country,Category,Sub-Category,Sales,Profit,Ship Mode,Data_Quality_Notes
ORD-105096,20-04-2022 00:00,Ravi Kumar,Corporate,Latam,Brazil,Technology,Chairs,4093.73,-175.01,Standard Class,
ORD-105301,21-03-2019 00:00,John Doe,Consumer,Latam,USA,Furniture,Binders,1638.91,110.35,Second Class,
ORD-102505,17-08-2022 00:00,,Corporate,Africa,Brazil,Office Supplies,Storage,1529.12,-426.01,Same Day,Missing customer name
ORD-100917,20-08-2019 00:00,Ravi Kumar,Home Office,Latam,Brazil,Technology,Phones,4220.94,1957,Second Class,
ORD-101874,03-06-2022 00:00,Maria  Gomez,Corporate,Latam,USA,Office Supplies,Chairs,3121.5,90.35,Second Class,
ORD-104928,27-08-2022 00:00,John Doe,Consumer,Europe,India,Office Supplies,Phones,1470.72,417.73,Same Day,
ORD-101678,21-11-2022 00:00,Li Wei,Home Office,Europe,China,Technology,Phones,3569.49,187.32,Second Class,
ORD-100615,12-10-2018 00:00,Maria  Gomez,Corporate,Africa,Brazil,Furniture,Chairs,1726.24,-400.52,Second Class,
ORD-104501,31-03-2021 00:00,Maria  Gomez,Consumer,Asia,USA,Office Supplies,Storage,2934.85,153.15,Standard Class,
ORD-101749,26-11-2020 00:00,Ravi Kumar,Consumer,Africa,China,Office Supplies,Chairs,4963.21,-254.51,Second Class,
ORD-103825,23-05-2018 00:00,Maria  Gomez,Corporate,Usca,Germany,Furniture,Tables,1511.46,485.71,First Class,
ORD-104188,12-01-2018 00:00,Anita Sharma,Home Office,Latam,India,Furniture,Phones,4652.98,1917.06,Same Day,
ORD-102477,25-03-2023 00:00,John Doe,Corporate,Asia,Brazil,Technology,Tables,1606.66,1245.66,Standard Class,
ORD-104749,16-10-2022 00:00,Anita Sharma,Corporate,Europe,India,Technology,Chairs,2703.73,1267.25,First Class,
ORD-103505,12-08-2022 00:00,Ravi Kumar,Corporate,Usca,Brazil,Furniture,Chairs,2302.62,632.94,Second Class,
ORD-103475,03-01-2020 00:00,,Consumer,Usca,Brazil,Office Supplies,Storage,3916.88,1528.26,Second Class,Missing customer name
ORD-104529,12-04-2018 00:00,Ravi Kumar,Home Office,Latam,Brazil,Furniture,Phones,310.16,1770.71,First Class,
ORD-101135,14-09-2022 00:00,John Doe,Home Office,Europe,India,Technology,Binders,3137.48,1903.88,First Class,
ORD-104000,08-09-2021 00:00,Maria  Gomez,Consumer,Asia,Germany,Office Supplies,Chairs,3804.53,-252.52,Standard Class,
ORD-100374,11-10-2020 00:00,Li Wei,Corporate,Europe,USA,Office Supplies,Binders,2363.36,1699.11,Second Class,
ORD-105162,16-11-2020 00:00,Ravi Kumar,Consumer,Latam,USA,Technology,Phones,530.94,62.71,Second Class,
ORD-100206,18-01-2021 00:00,John Doe,Consumer,Usca,Germany,Office Supplies,Tables,1227.8,493.17,Second Class,
ORD-104875,22-07-2022 00:00,Li Wei,Consumer,Latam,Germany,Furniture,Phones,3399.96,363.69,First Class,
ORD-101319,02-10-2022 00:00,Maria  Gomez,Corporate,Africa,Brazil,Technology,Storage,4477.71,1187.83,Second Class,
ORD-101141,11-09-2022 00:00,,Consumer,Usca,Brazil,Office Supplies,Binders,2110.93,994.81,Same Day,Missing customer name
ORD-104627,14-02-2020 00:00,Ravi Kumar,Corporate,Latam,USA,Technology,Binders,2804.26,-227.24,Same Day,
ORD-102690,05-12-2019 00:00,,Consumer,Asia,Brazil,Office Supplies,Tables,1145.78,1457.06,Standard Class,Missing customer name
ORD-103255,11-12-2020 00:00,John Doe,Consumer,Asia,Brazil,Furniture,Tables,2064.01,599.11,Standard Class,
ORD-100089,01-08-2020 00:00,,Corporate,Asia,Germany,Technology,Chairs,1687.27,-494.45,First Class,Missing customer name
ORD-105213,14-10-2018 00:00,,Consumer,Africa,India,Office Supplies,Phones,3279.35,536.26,Same Day,Missing customer name
ORD-104108,05-02-2022 00:00,John Doe,Consumer,Europe,China,Furniture,Storage,4923.57,790.83,First Class,
ORD-103020,06-02-2022 00:00,John Doe,Corporate,Asia,China,Furniture,Chairs,4067.45,-327.81,Standard Class,
ORD-101857,29-11-2020 00:00,Ravi Kumar,Corporate,Africa,Brazil,Furniture,Phones,964.86,-122.16,First Class,
ORD-100804,23-12-2022 00:00,,Corporate,Asia,Brazil,Office Supplies,Tables,2890.5,1983.93,First Class,Missing customer name
ORD-100944,04-07-2018 00:00,Li Wei,Corporate,Africa,China,Office Supplies,Storage,336.73,1677.99,Second Class,
ORD-102789,02-03-2022 00:00,John Doe,Home Office,Asia,Germany,Furniture,Tables,1238.34,-166.68,Standard Class,
ORD-105953,29-10-2021 00:00,Maria  Gomez,Consumer,Europe,China,Furniture,Tables,865.23,950.77,Second Class,
ORD-103875,09-12-2019 00:00,,Corporate,Latam,China,Furniture,Binders,1681.05,448.11,Standard Class,Missing customer name
ORD-101610,12-03-2019 00:00,John Doe,Corporate,Asia,China,Furniture,Phones,3395.68,859.35,Second Class,
ORD-102923,26-09-2022 00:00,Li Wei,Corporate,Latam,Brazil,Furniture,Chairs,2499.47,676.34,Standard Class,
ORD-103882,06-08-2022 00:00,Ravi Kumar,Consumer,Asia,Brazil,Office Supplies,Binders,4664.88,-379.63,Standard Class,
ORD-103221,14-02-2018 00:00,,Corporate,Europe,China,Technology,Phones,1067.68,288.55,Same Day,Missing customer name
ORD-105148,08-01-2022 00:00,John Doe,Consumer,Latam,Brazil,Technology,Phones,1824.22,-186.2,Standard Class,
ORD-104391,09-05-2020 00:00,John Doe,Corporate,Africa,China,Technology,Phones,1652.61,722.42,First Class,
ORD-105021,10-05-2020 00:00,Maria  Gomez,Consumer,Asia,Germany,Office Supplies,Storage,1183.64,1768.29,Same Day,
ORD-104735,29-07-2022 00:00,Maria  Gomez,Corporate,Asia,Brazil,Technology,Binders,4965.89,1988.83,Second Class,
ORD-102387,15-04-2021 00:00,,Home Office,Africa,India,Technology,Chairs,1939.19,1860.63,First Class,Missing customer name
ORD-104723,13-07-2020 00:00,John Doe,Consumer,Europe,Brazil,Technology,Binders,4702.84,1964.24,First Class,
ORD-105263,03-07-2018 00:00,,Consumer,Usca,Germany,Technology,Tables,1955.42,-461.88,Standard Class,Missing customer name
ORD-100941,04-05-2019 00:00,John Doe,Corporate,Asia,Germany,Furniture,Phones,1024.44,1323.62,Standard Class,
ORD-104925,05-12-2019 00:00,Maria  Gomez,Home Office,Africa,Brazil,Office Supplies,Tables,600.44,182.37,First Class,
ORD-105866,17-05-2021 00:00,Li Wei,Home Office,Usca,USA,Technology,Binders,4278.54,1664.04,Same Day,
ORD-102566,06-10-2022 00:00,Anita Sharma,Home Office,Asia,China,Furniture,Chairs,165.33,1534.33,First Class,
ORD-100975,11-06-2019 00:00,Anita Sharma,Consumer,Latam,China,Technology,Tables,4822.15,559.19,First Class,
ORD-100954,01-02-2019 00:00,John Doe,Corporate,Africa,Germany,Technology,Tables,2093.87,683.15,Standard Class,
ORD-101262,23-05-2023 00:00,Maria  Gomez,Corporate,Latam,Brazil,Technology,Storage,1240.63,162.73,Standard Class,
ORD-105047,10-04-2020 00:00,Ravi Kumar,Corporate,Europe,USA,Technology,Binders,3089.14,222.01,Standard Class,
ORD-100943,03-09-2022 00:00,Ravi Kumar,Corporate,Usca,India,Technology,Tables,668.9,1952.94,Second Class,
ORD-102202,09-12-2018 00:00,Anita Sharma,Corporate,Africa,China,Furniture,Binders,365.37,1722.13,First Class,
ORD-105300,05-07-2018 00:00,Li Wei,Consumer,Asia,USA,Technology,Chairs,4139.78,-20.33,First Class,
ORD-103327,14-01-2021 00:00,Anita Sharma,Consumer,Asia,China,Furniture,Tables,2126.23,188.81,Second Class,
ORD-105630,19-01-2021 00:00,John Doe,Consumer,Usca,Brazil,Technology,Chairs,2593.68,-228.38,First Class,
ORD-105192,16-09-2021 00:00,Li Wei,Corporate,Latam,China,Office Supplies,Tables,887.6,1972.18,First Class,
ORD-104274,05-09-2018 00:00,Ravi Kumar,Consumer,Latam,India,Furniture,Phones,311.81,1768.02,First Class,
ORD-102259,12-11-2022 00:00,Maria  Gomez,Home Office,Africa,Brazil,Technology,Storage,1842.04,880.24,Same Day,
ORD-101828,18-07-2019 00:00,Maria  Gomez,Consumer,Africa,Germany,Furniture,Storage,2533.2,1232.23,Second Class,
ORD-101257,26-03-2019 00:00,John Doe,Consumer,Latam,USA,Technology,Storage,3828.33,1369.87,Second Class,
ORD-100464,14-03-2023 00:00,Anita Sharma,Consumer,Africa,China,Technology,Chairs,2507.75,9.53,First Class,
ORD-105870,16-05-2019 00:00,John Doe,Consumer,Latam,Brazil,Furniture,Binders,3913.62,1836.67,Standard Class,
ORD-103294,18-05-2023 00:00,Maria  Gomez,Consumer,Usca,Brazil,Technology,Storage,581.59,816.86,First Class,
ORD-101230,25-02-2021 00:00,Ravi Kumar,Consumer,Africa,China,Technology,Tables,324.49,-268.87,First Class,
ORD-102654,31-07-2019 00:00,Maria  Gomez,Consumer,Latam,Germany,Technology,Tables,798.51,492.71,Same Day,
ORD-100884,13-04-2021 00:00,Li Wei,Corporate,Africa,China,Technology,Phones,3861.2,1004.12,Same Day,
ORD-103805,22-07-2019 00:00,,Consumer,Asia,Germany,Technology,Chairs,3797.85,382.06,Standard Class,Missing customer name
ORD-105428,11-10-2019 00:00,Maria  Gomez,Home Office,Asia,China,Technology,Tables,711.13,1248.01,Same Day,
ORD-105750,13-05-2018 00:00,Maria  Gomez,Consumer,Europe,Brazil,Furniture,Tables,159.79,1705.12,First Class,
ORD-105040,29-06-2019 00:00,,Corporate,Latam,India,Office Supplies,Phones,3427.98,1429.73,First Class,Missing customer name
ORD-103856,03-01-2021 00:00,Li Wei,Consumer,Europe,India,Technology,Phones,4277.13,1106.65,Same Day,
ORD-103135,29-07-2018 00:00,Anita Sharma,Corporate,Latam,Brazil,Furniture,Binders,3771.77,780.39,Same Day,
ORD-100924,28-04-2022 00:00,Maria  Gomez,Home Office,Africa,India,Office Supplies,Binders,1017.98,136.16,Second Class,
ORD-104589,23-06-2022 00:00,John Doe,Consumer,Latam,Germany,Furniture,Binders,2920.92,637.37,First Class,
ORD-101546,23-02-2018 00:00,Maria  Gomez,Consumer,Asia,Brazil,Office Supplies,Tables,3788.04,232.38,Standard Class,
ORD-101094,30-01-2023 00:00,John Doe,Corporate,Africa,Germany,Office Supplies,Phones,1282.86,1835.06,Same Day,
ORD-102411,29-03-2022 00:00,Li Wei,Consumer,Asia,Brazil,Office Supplies,Chairs,2640.97,1768.28,Same Day,
ORD-102617,17-11-2020 00:00,Maria  Gomez,Corporate,Africa,Germany,Furniture,Binders,1575.73,-110.43,Second Class,
ORD-105921,18-10-2022 00:00,Li Wei,Consumer,Latam,Germany,Office Supplies,Storage,1131.75,1556.55,Second Class,
ORD-100762,08-07-2019 00:00,Li Wei,Corporate,Latam,India,Technology,Tables,4848.1,1257.29,Same Day,
ORD-102323,25-10-2019 00:00,Anita Sharma,Consumer,Asia,Brazil,Technology,Chairs,4563.35,1938.03,Standard Class,
ORD-104145,09-12-2020 00:00,Maria  Gomez,Consumer,Usca,China,Office Supplies,Tables,2231.11,658.27,Standard Class,
ORD-102775,16-09-2021 00:00,John Doe,Consumer,Latam,India,Office Supplies,Binders,688.21,1305.44,Same Day,
ORD-105001,12-03-2018 00:00,John Doe,Consumer,Usca,Germany,Technology,Tables,3640.9,794.71,Second Class,
ORD-104659,05-10-2018 00:00,Maria  Gomez,Corporate,Africa,Germany,Furniture,Binders,1282.23,-326.5,First Class,
ORD-104878,01-09-2022 00:00,,Consumer,Usca,China,Furniture,Tables,846.75,-383.09,First Class,Missing customer name
ORD-103155,09-12-2019 00:00,Anita Sharma,Consumer,Asia,China,Technology,Binders,1910.74,-194.72,Second Class,
ORD-103970,11-03-2019 00:00,Anita Sharma,Home Office,Europe,Germany,Furniture,Phones,2651.6,240.48,First Class,
ORD-102040,16-01-2019 00:00,Anita Sharma,Consumer,Europe,China,Furniture,Phones,491.71,147.78,Second Class,
ORD-105927,23-08-2021 00:00,John Doe,Home Office,Asia,USA,Office Supplies,Phones,2860.87,1320.82,Standard Class,
ORD-100583,15-12-2018 00:00,Li Wei,Consumer,Europe,India,Furniture,Phones,81.67,1289.81,First Class,
ORD-105415,18-03-2022 00:00,,Consumer,Asia,Brazil,Technology,Phones,4459.89,1928.49,Same Day,Missing customer name
ORD-104331,19-12-2018 00:00,Anita Sharma,Corporate,Latam,China,Furniture,Storage,4604.1,275.98,Same Day,
ORD-102103,27-08-2021 00:00,John Doe,Corporate,Usca,China,Office Supplies,Tables,3666.69,1846.13,First Class,
ORD-101942,22-01-2022 00:00,John Doe,Consumer,Europe,USA,Technology,Phones,2335.41,1032.13,Same Day,
ORD-104455,16-01-2018 00:00,Li Wei,Consumer,Latam,Brazil,Technology,Storage,1278.21,738.27,Second Class,
ORD-100109,03-06-2019 00:00,Maria  Gomez,Consumer,Europe,USA,Technology,Storage,3721.84,1169.6,Second Class,
ORD-100191,24-09-2020 00:00,Maria  Gomez,Consumer,Africa,Brazil,Office Supplies,Tables,4659.33,1256.89,Same Day,
ORD-100903,19-09-2018 00:00,Anita Sharma,Consumer,Asia,India,Technology,Tables,796.88,-70.18,First Class,
ORD-105212,04-02-2019 00:00,Anita Sharma,Consumer,Asia,China,Office Supplies,Binders,2331.78,1379.29,First Class,
ORD-100861,30-04-2021 00:00,,Corporate,Latam,India,Office Supplies,Binders,1579.73,1312.93,First Class,Missing customer name
ORD-101083,31-03-2022 00:00,Li Wei,Corporate,Africa,Brazil,Furniture,Phones,1786.93,1993.83,Standard Class,
ORD-100649,09-06-2018 00:00,Anita Sharma,Home Office,Usca,China,Technology,Chairs,2031.76,1779.87,First Class,
ORD-104134,27-11-2022 00:00,Li Wei,Consumer,Africa,USA,Furniture,Binders,4759.22,1211.65,First Class,
ORD-103611,24-06-2022 00:00,John Doe,Consumer,Africa,Germany,Furniture,Chairs,1296.89,1280.91,Second Class,
ORD-100636,26-11-2021 00:00,Anita Sharma,Corporate,Usca,USA,Office Supplies,Binders,2465.92,1864.96,Standard Class,
ORD-101036,15-07-2022 00:00,John Doe,Consumer,Usca,Germany,Furniture,Storage,4757.68,1917.95,Second Class,
ORD-104131,22-12-2019 00:00,Ravi Kumar,Consumer,Africa,USA,Furniture,Storage,2382.9,1567.41,Same Day,
ORD-102148,05-09-2020 00:00,Li Wei,Consumer,Europe,Brazil,Furniture,Storage,4318.68,1418.48,Same Day,
ORD-103865,15-10-2022 00:00,Ravi Kumar,Corporate,Europe,India,Technology,Chairs,298.53,-221.59,First Class,
ORD-103157,16-11-2022 00:00,Anita Sharma,Corporate,Africa,Germany,Furniture,Phones,4765.39,1575.81,Standard Class,
ORD-103587,05-06-2023 00:00,John Doe,Corporate,Europe,Brazil,Office Supplies,Binders,941.72,132.99,Same Day,
ORD-103294,02-08-2021 00:00,Anita Sharma,Consumer,Usca,India,Technology,Binders,4899.78,909.46,First Class,
ORD-105457,12-06-2019 00:00,Ravi Kumar,Corporate,Usca,India,Office Supplies,Chairs,882.01,513.43,Standard Class,
ORD-104261,11-02-2022 00:00,Anita Sharma,Corporate,Europe,China,Technology,Storage,2224.61,364.02,Same Day,
ORD-102430,21-11-2018 00:00,,Consumer,Usca,China,Technology,Phones,1546.53,275.63,Same Day,Missing customer name
ORD-101879,29-06-2020 00:00,Maria  Gomez,Corporate,Asia,China,Technology,Binders,2168.99,1638.57,Standard Class,
ORD-103966,17-08-2018 00:00,Ravi Kumar,Consumer,Usca,Germany,Office Supplies,Phones,1256.37,1422.84,Standard Class,
ORD-103713,23-09-2020 00:00,Anita Sharma,Home Office,Africa,Germany,Furniture,Phones,4826.76,808.62,Standard Class,
ORD-104126,25-07-2019 00:00,John Doe,Consumer,Latam,India,Technology,Tables,1532.1,1161.2,Standard Class,
ORD-104106,08-06-2019 00:00,Anita Sharma,Consumer,Europe,Germany,Office Supplies,Phones,3268.11,1961.32,Same Day,
ORD-102011,05-04-2021 00:00,John Doe,Home Office,Europe,India,Technology,Tables,691.55,493.84,Standard Class,
ORD-103373,21-02-2019 00:00,Maria  Gomez,Home Office,Usca,Brazil,Furniture,Chairs,4122.82,877.75,Second Class,
ORD-102143,28-12-2018 00:00,Anita Sharma,Corporate,Usca,USA,Technology,Storage,2714.83,833.81,Second Class,
ORD-102500,29-07-2020 00:00,Maria  Gomez,Home Office,Latam,India,Office Supplies,Tables,4897.33,1839.93,Same Day,
ORD-104581,11-05-2023 00:00,Ravi Kumar,Consumer,Latam,India,Technology,Phones,2119.89,378.91,Same Day,
ORD-101289,24-02-2021 00:00,John Doe,Consumer,Africa,Brazil,Office Supplies,Storage,981.26,1965.64,First Class,
ORD-101447,02-11-2021 00:00,,Consumer,Asia,China,Furniture,Phones,1733.36,261.74,Same Day,Missing customer name
ORD-103199,26-05-2019 00:00,Ravi Kumar,Consumer,Africa,China,Furniture,Phones,3686.14,-227.73,Standard Class,
ORD-101943,05-06-2018 00:00,John Doe,Consumer,Europe,China,Technology,Tables,3297.24,-21.57,Standard Class,
ORD-103183,17-04-2021 00:00,Maria  Gomez,Corporate,Usca,India,Furniture,Chairs,3892.85,565.55,Same Day,
ORD-105947,19-06-2022 00:00,Li Wei,Consumer,Africa,India,Office Supplies,Phones,371.98,1124.39,Second Class,
ORD-105565,08-06-2019 00:00,Anita Sharma,Home Office,Usca,Germany,Technology,Tables,2903.94,792.06,First Class,
ORD-105462,31-03-2018 00:00,Maria  Gomez,Consumer,Usca,Germany,Office Supplies,Phones,4661.18,440.7,Same Day,
ORD-103216,03-04-2022 00:00,John Doe,Home Office,Africa,USA,Technology,Storage,543.97,905.08,Same Day,
ORD-103136,03-12-2018 00:00,John Doe,Corporate,Africa,USA,Office Supplies,Chairs,476.2,1597.02,First Class,
ORD-103318,06-02-2021 00:00,John Doe,Corporate,Latam,Germany,Technology,Phones,3584.44,1597.33,Second Class,
ORD-102782,09-04-2021 00:00,John Doe,Corporate,Asia,India,Office Supplies,Chairs,1579.34,1315.57,Same Day,
ORD-100990,16-05-2018 00:00,Anita Sharma,Corporate,Latam,Brazil,Office Supplies,Chairs,3294.6,1881.12,Second Class,
ORD-104920,03-01-2022 00:00,Ravi Kumar,Corporate,Asia,Germany,Technology,Storage,2729.2,975.51,Standard Class,
ORD-105558,28-07-2021 00:00,,Corporate,Africa,India,Office Supplies,Storage,4930.4,-480.86,Second Class,Missing customer name
ORD-102153,31-03-2018 00:00,Li Wei,Home Office,Asia,Germany,Furniture,Binders,4445.84,227.32,Standard Class,
ORD-100225,01-03-2018 00:00,Anita Sharma,Corporate,Europe,China,Office Supplies,Chairs,3391.97,320.56,First Class,
ORD-100776,25-09-2019 00:00,John Doe,Consumer,Latam,Germany,Technology,Phones,1312.06,868.32,Same Day,
ORD-102837,04-03-2020 00:00,Anita Sharma,Home Office,Latam,China,Furniture,Storage,1313.23,1762.22,Standard Class,
ORD-105208,28-07-2018 00:00,Maria  Gomez,Corporate,Latam,India,Furniture,Phones,4411.81,1595.29,Second Class,
ORD-100687,23-01-2022 00:00,,Home Office,Usca,China,Office Supplies,Chairs,2928.78,80.43,Same Day,Missing customer name
ORD-100529,30-06-2021 00:00,John Doe,Home Office,Usca,Germany,Office Supplies,Storage,3947.46,798.48,Standard Class,
ORD-103442,08-09-2022 00:00,Li Wei,Consumer,Africa,China,Office Supplies,Binders,2252.07,1147.87,Standard Class,
ORD-105067,26-02-2022 00:00,John Doe,Corporate,Africa,Brazil,Furniture,Chairs,519.85,1968.78,Second Class,
ORD-105031,07-05-2019 00:00,,Home Office,Usca,China,Furniture,Phones,1666.77,-421.74,Standard Class,Missing customer name
ORD-105518,23-03-2019 00:00,Li Wei,Home Office,Latam,China,Furniture,Binders,809.94,659.69,First Class,
ORD-102153,02-06-2023 00:00,,Consumer,Usca,USA,Technology,Chairs,3910.25,1970.27,Standard Class,Missing customer name
ORD-101294,26-09-2019 00:00,Li Wei,Corporate,Asia,Brazil,Technology,Storage,3504.06,1943.01,Second Class,
ORD-101526,08-06-2022 00:00,Ravi Kumar,Home Office,Latam,India,Office Supplies,Chairs,446.62,326.82,Same Day,
ORD-104774,24-09-2021 00:00,Ravi Kumar,Consumer,Usca,China,Technology,Tables,3108.82,-499.96,Second Class,
ORD-102896,19-06-2023 00:00,Anita Sharma,Consumer,Africa,Brazil,Technology,Phones,4371.31,966.84,Second Class,
ORD-103103,05-07-2018 00:00,Anita Sharma,Consumer,Usca,India,Office Supplies,Storage,3488.33,1667.35,Same Day,
ORD-102440,20-04-2022 00:00,Li Wei,Corporate,Europe,Brazil,Office Supplies,Storage,2558,310.74,Standard Class,
ORD-104135,27-10-2019 00:00,John Doe,Corporate,Usca,USA,Furniture,Tables,1562.76,1835.67,First Class,
ORD-103802,02-10-2021 00:00,Maria  Gomez,Corporate,Latam,India,Furniture,Binders,4436.05,331.76,Second Class,
ORD-105201,17-01-2021 00:00,Maria  Gomez,Corporate,Usca,India,Office Supplies,Storage,2116.91,1025.5,Second Class,
ORD-100844,14-02-2021 00:00,John Doe,Corporate,Africa,China,Office Supplies,Binders,4277.69,1305.12,First Class,
ORD-105839,22-06-2022 00:00,John Doe,Corporate,Asia,Germany,Technology,Binders,3916.08,363.54,Second Class,
ORD-100446,27-05-2023 00:00,Ravi Kumar,Home Office,Europe,India,Technology,Binders,4082.05,380.52,Same Day,
ORD-103915,05-04-2022 00:00,Maria  Gomez,Corporate,Latam,India,Technology,Chairs,4949.04,674.99,Standard Class,
ORD-103109,27-02-2019 00:00,Li Wei,Corporate,Africa,USA,Office Supplies,Tables,3745.05,1588.06,Same Day,
ORD-101234,26-06-2020 00:00,,Corporate,Europe,USA,Office Supplies,Phones,175.03,-247.87,Second Class,Missing customer name
ORD-105446,19-06-2018 00:00,Anita Sharma,Corporate,Usca,USA,Furniture,Tables,1031.14,1078.7,Same Day,
ORD-100226,26-09-2021 00:00,,Consumer,Europe,China,Technology,Storage,180.8,1193.37,Second Class,Missing customer name
ORD-104143,11-06-2021 00:00,Ravi Kumar,Corporate,Asia,India,Furniture,Tables,953.62,894.68,Standard Class,
ORD-102959,19-07-2021 00:00,Maria  Gomez,Corporate,Europe,USA,Office Supplies,Phones,311.89,1839.6,Same Day,
ORD-105558,19-05-2018 00:00,John Doe,Consumer,Europe,USA,Technology,Chairs,2510.58,1004.98,Same Day,
ORD-101830,07-02-2020 00:00,Maria  Gomez,Home Office,Usca,Brazil,Furniture,Storage,145.89,1086.44,First Class,
ORD-103779,23-01-2019 00:00,Li Wei,Corporate,Usca,Brazil,Office Supplies,Chairs,2365.53,999.4,First Class,
ORD-100186,22-08-2020 00:00,Ravi Kumar,Corporate,Latam,USA,Furniture,Storage,4494.71,1305.05,Second Class,
ORD-102877,20-02-2022 00:00,John Doe,Corporate,Usca,China,Technology,Phones,3744.14,-161.48,Same Day,
ORD-102535,23-08-2022 00:00,,Consumer,Europe,Germany,Furniture,Chairs,4720.06,1735.69,Standard Class,Missing customer name
ORD-101932,09-04-2021 00:00,Li Wei,Consumer,Asia,Brazil,Furniture,Phones,1137.1,-393.77,Standard Class,
ORD-102924,23-02-2019 00:00,,Corporate,Usca,Brazil,Office Supplies,Phones,2657.77,1101.86,First Class,Missing customer name
ORD-100848,17-06-2020 00:00,Anita Sharma,Consumer,Latam,India,Technology,Tables,1596.3,1038.7,First Class,
ORD-102032,03-02-2021 00:00,Ravi Kumar,Consumer,Latam,India,Furniture,Storage,2471.63,20.3,First Class,
ORD-101252,17-05-2022 00:00,Li Wei,Home Office,Europe,USA,Office Supplies,Binders,2787.59,-398.22,Standard Class,
ORD-105509,20-03-2021 00:00,Li Wei,Consumer,Usca,India,Technology,Binders,185.75,-152.91,Standard Class,
ORD-105074,27-04-2018 00:00,,Consumer,Usca,India,Office Supplies,Chairs,1170.11,179.18,Standard Class,Missing customer name
ORD-105708,16-12-2018 00:00,John Doe,Corporate,Latam,Germany,Technology,Phones,3525.34,1705.26,Second Class,
ORD-105112,24-09-2020 00:00,Anita Sharma,Home Office,Usca,China,Office Supplies,Tables,3865.78,1639.34,Same Day,
ORD-101881,24-12-2020 00:00,,Corporate,Europe,USA,Office Supplies,Storage,2849.41,-340.36,Second Class,Missing customer name
ORD-100269,22-03-2021 00:00,Li Wei,Consumer,Asia,Germany,Office Supplies,Chairs,1357.79,223.17,Same Day,
ORD-101630,12-04-2021 00:00,Ravi Kumar,Corporate,Europe,USA,Furniture,Phones,2028.4,1723.29,Same Day,
ORD-104405,11-03-2018 00:00,Li Wei,Home Office,Usca,China,Furniture,Binders,484.7,91.65,Same Day,
ORD-103203,27-04-2022 00:00,Maria  Gomez,Consumer,Europe,USA,Office Supplies,Binders,4766.13,1989.91,First Class,
ORD-101574,15-04-2019 00:00,Ravi Kumar,Consumer,Africa,India,Technology,Storage,4344.04,142.1,Same Day,
ORD-105191,27-05-2021 00:00,Ravi Kumar,Home Office,Africa,China,Office Supplies,Storage,332.68,1347.78,First Class,
ORD-102892,03-01-2018 00:00,Li Wei,Corporate,Usca,Germany,Furniture,Storage,836.62,542.65,Same Day,
ORD-101695,01-12-2021 00:00,John Doe,Consumer,Usca,Germany,Technology,Chairs,2907.57,-159.39,Second Class,
ORD-103258,02-01-2022 00:00,Ravi Kumar,Home Office,Asia,Brazil,Furniture,Storage,1165.99,137.89,Second Class,
ORD-103262,04-05-2018 00:00,Maria  Gomez,Consumer,Europe,Germany,Office Supplies,Chairs,4672.33,1187.8,Same Day,
ORD-101445,29-09-2018 00:00,,Corporate,Asia,Brazil,Furniture,Tables,3779.17,342.64,Second Class,Missing customer name
ORD-100219,13-05-2022 00:00,John Doe,Consumer,Usca,India,Furniture,Phones,1370.09,1010.32,Second Class,
ORD-100052,01-04-2019 00:00,John Doe,Consumer,Usca,Germany,Furniture,Binders,35.48,13.83,Same Day,
ORD-101757,21-04-2022 00:00,John Doe,Consumer,Latam,China,Office Supplies,Chairs,3998.24,621.45,Same Day,
ORD-105570,28-08-2021 00:00,Ravi Kumar,Corporate,Asia,Brazil,Furniture,Phones,2123.33,780.61,First Class,
ORD-101666,24-10-2018 00:00,John Doe,Home Office,Usca,Germany,Office Supplies,Storage,3213.68,531.96,Second Class,
ORD-105356,16-12-2022 00:00,Li Wei,Consumer,Africa,India,Office Supplies,Binders,1438.44,-5.2,Second Class,
ORD-102785,28-04-2018 00:00,John Doe,Home Office,Latam,China,Furniture,Chairs,718.65,653.88,Same Day,
ORD-100719,26-01-2023 00:00,Maria  Gomez,Consumer,Europe,China,Technology,Storage,3378.18,1232.25,Standard Class,
ORD-100405,09-07-2018 00:00,Anita Sharma,Corporate,Latam,India,Furniture,Phones,2254.37,1912.26,First Class,
ORD-102294,28-03-2021 00:00,Maria  Gomez,Corporate,Europe,Germany,Furniture,Tables,1179.67,1473.8,First Class,
ORD-100071,14-08-2021 00:00,Ravi Kumar,Consumer,Africa,USA,Furniture,Phones,692.45,-96.32,Standard Class,
ORD-105949,04-04-2019 00:00,John Doe,Corporate,Europe,Germany,Technology,Chairs,2904.5,181.75,First Class,
ORD-102053,16-06-2021 00:00,John Doe,Home Office,Asia,Brazil,Technology,Tables,3629.12,-302.94,First Class,
ORD-101229,07-06-2018 00:00,Li Wei,Corporate,Europe,Brazil,Office Supplies,Tables,1423.02,-160.88,Second Class,
ORD-101567,05-04-2018 00:00,,Consumer,Europe,Germany,Technology,Storage,3677.04,126.71,Second Class,Missing customer name
ORD-103682,20-03-2023 00:00,John Doe,Corporate,Latam,Brazil,Technology,Phones,919.7,-1.18,Same Day,
ORD-102953,25-01-2021 00:00,Maria  Gomez,Home Office,Africa,USA,Furniture,Chairs,1695.39,34.12,Same Day,
